Date,MSFT,F,JPM,GOOG,HPQ,C,HOG,VZ,AAPL,IBM,T,CSCO,BAC,INTC,AMD,SNE,NVDA,AMZN,MS,BK
02/26/2009,12.581317901611328,1.3421907424926758,17.26459503173828,167.96044921875,10.298138618469238,21.63733673095703,7.8311686515808105,15.010884284973145,2.7478504180908203,62.08761215209961,12.206021308898926,10.836079597473145,4.633313179016113,8.839791297912598,2.0899999141693115,16.25,7.594348430633545,62.34000015258789,17.493276596069336,18.32062339782715
02/27/2009,12.37444019317627,1.3557482957839966,17.114795684814453,168.3639373779297,9.886076927185059,13.193501472473145,7.731651782989502,15.037240982055664,2.7515480518341064,64.22303009033203,12.043880462646484,10.895907402038574,3.440148115158081,8.860654830932617,2.180000066757202,16.559999465942383,7.61273717880249,64.79000091552734,16.025249481201172,17.439598083496094
03/02/2009,12.098604202270508,1.2744030952453613,15.848966598510742,162.96914672851562,9.55915641784668,10.554801940917969,6.958488941192627,14.504901885986328,2.709338903427124,62.1434326171875,11.674006462097168,10.708949089050293,3.1614537239074707,8.561594009399414,2.009999990463257,16.459999084472656,6.969148635864258,61.9900016784668,14.721254348754883,16.826025009155273
03/03/2009,12.167560577392578,1.226952075958252,15.736615180969238,162.13229370117188,9.593207359313965,10.73071002960205,7.16747522354126,14.394218444824219,2.7225866317749023,61.25017547607422,11.486534118652344,10.761298179626465,3.178870916366577,8.540729522705078,2.069999933242798,17.360000610351562,7.244972229003906,61.70000076293945,14.909886360168457,17.471065521240234
03/04/2009,12.351456642150879,1.2676243782043457,14.455819129943848,158.86453247070312,9.756674766540527,9.939101219177246,6.888823509216309,14.836954116821289,2.808852195739746,62.45046615600586,11.65373706817627,11.404434204101562,3.1352055072784424,8.8745698928833,2.299999952316284,18.280000686645508,7.778231143951416,64.80999755859375,15.910436630249023,17.282268524169922
03/05/2009,11.700169563293457,1.226952075958252,12.433504104614258,152.24932861328125,9.222013473510742,8.971579551696777,6.347006797790527,14.710453987121582,2.7370669841766357,61.04779815673828,11.430798530578613,10.880952835083008,2.7684128284454346,8.561594009399414,2.1600000858306885,17.510000228881836,7.594348430633545,64.7699966430664,14.745857238769531,15.457289695739746
03/06/2009,11.707830429077148,1.1523858308792114,11.931671142578125,153.7088623046875,9.187954902648926,9.059534072875977,6.447630405426025,14.378408432006836,2.6280035972595215,59.88239288330078,11.440929412841797,10.604255676269531,2.742213010787964,8.631144523620605,2.140000104904175,17.25,7.713871955871582,61.689998626708984,14.08975601196289,14.356008529663086
03/09/2009,11.608222007751465,1.1795011758804321,11.909196853637695,144.90187072753906,8.720020294189453,9.23544979095459,6.5172953605651855,13.798632621765137,2.5605316162109375,58.256404876708984,11.005181312561035,10.185468673706055,3.274935245513916,8.72851276397705,2.140000104904175,17.579999923706055,7.631124973297119,60.4900016784668,13.515667915344238,14.17508316040039
03/10/2009,12.62729263305664,1.2540671825408936,14.605620384216309,153.50961303710938,9.2357759475708,12.753715515136719,7.747992515563965,14.552336692810059,2.7305970191955566,60.887306213378906,11.6638765335083,10.948256492614746,4.183185577392578,9.681347846984863,2.319999933242798,18.309999465942383,8.320686340332031,65.70999908447266,17.091415405273438,16.17311668395996
03/11/2009,13.11001205444336,1.328633427619934,15.279723167419434,158.36141967773438,9.772025108337402,13.545329093933105,7.817653656005859,14.462736129760742,2.8553733825683594,61.84337615966797,11.831074714660645,11.23243236541748,4.305448055267334,9.709163665771484,2.309999942779541,18.3799991607666,8.550539016723633,68.54000091552734,18.461027145385742,17.722789764404297
03/12/2009,13.033391952514648,1.423535704612732,17.3769474029541,161.1609344482422,10.021361351013184,14.688762664794922,8.374951362609863,14.831682205200195,2.968442678451538,63.08551788330078,12.337760925292969,11.598871231079102,5.1088995933532715,10.098644256591797,2.4000000953674316,18.5,9.056215286254883,69.58000183105469,19.830644607543945,19.398311614990234
03/13/2009,12.757550239562988,1.4845445156097412,17.788894653320312,161.60426330566406,10.058935165405273,15.656286239624023,8.313030242919922,14.968725204467773,2.9555022716522217,63.057594299316406,12.297222137451172,11.598871231079102,5.030301570892334,10.223833084106445,2.5199999809265137,19.3799991607666,9.010245323181152,68.62999725341797,20.855791091918945,18.619543075561523
03/16/2009,12.451059341430664,1.423535704612732,17.2945556640625,159.2480926513672,9.912065505981445,20.493900299072266,8.638118743896484,15.047778129577637,2.9397900104522705,63.65775680541992,12.342826843261719,11.553999900817871,5.397093772888184,9.910859107971191,2.4800000190734863,19.489999771118164,8.660868644714355,66.9800033569336,18.895687103271484,17.825050354003906
03/17/2009,12.949108123779297,1.5455529689788818,18.83001708984375,167.04388427734375,10.161401748657227,22.077123641967773,8.839367866516113,15.722432136535645,3.070420742034912,64.8371353149414,12.854578971862793,12.070003509521484,5.475693225860596,10.362935066223145,2.759999990463257,20.450000762939453,9.092992782592773,71.3499984741211,19.527185440063477,19.311779022216797
03/18/2009,12.995077133178711,1.6743491888046265,20.30556297302246,165.9280548095703,9.901811599731445,27.09065818786621,10.65058708190918,16.217872619628906,3.1277244091033936,64.16716766357422,13.021783828735352,12.339223861694336,6.69833517074585,10.59939956665039,2.9700000286102295,20.8700008392334,9.378008842468262,71.25,19.838838577270508,22.12791633605957
03/19/2009,13.13299560546875,1.7014641761779785,18.68770408630371,164.3539581298828,9.939388275146484,22.868732452392578,10.310011863708496,15.943800926208496,3.130805730819702,64.66266632080078,12.97111988067627,12.137310028076172,6.05208158493042,10.536809921264648,2.9600000381469727,20.520000457763672,9.267682075500488,70.0999984741211,17.255447387695312,19.77589225769043
03/20/2009,13.071695327758789,1.8641542196273804,17.339492797851562,164.4635467529297,9.854000091552734,23.044647216796875,9.830120086669922,15.606478691101074,3.1298811435699463,64.5579833984375,12.834308624267578,11.898006439208984,5.405825138092041,10.189056396484375,2.6700000762939453,19.93000030517578,8.762002944946289,69.95999908447266,16.599349975585938,18.721803665161133
03/23/2009,14.044800758361816,1.965835452079773,21.616315841674805,173.6491241455078,10.653246879577637,27.530433654785156,10.960199356079102,16.375993728637695,3.316892147064209,68.88463592529297,13.639941215515137,12.698182106018066,6.811868190765381,10.794144630432129,3.0199999809265137,21.690000534057617,9.39639663696289,75.58000183105469,20.03567123413086,21.813262939453125
